i,r̄,Mfac,rFac,f1,f2,f3,f4,pa,Sα,singlePeak,doublePeak,rotation,phaseAmplitude,t_char,rBLR,FHWM
33.447752024531724,11044.11264213427,0.9857846785211188,74.07836215856727,0.3043974904347901,0.5090111882404633,0.356623947308079,0.3776954810247696,63.570387904886246,-0.1839816666048936,False,True,cw,1.5343268477380286e+16,462.2571057203801,647.0387720646851,1800.0000000000016
38.81101744802748,37148.49179623712,2.38071956082387,95.83872755953408,0.7392454277608065,0.4042362522088349,0.5664282398610031,0.6152049907534823,8.943053853798894,-0.8625908566794465,True,False,cw,3.138459090791381e+16,3721.197476036038,5256.7941624361065,1200.0000000000011
85.24754803595563,39544.74213756621,3.5953316801025355,75.98017319550915,0.7827713929520951,0.0410805748629572,0.0207967742608743,0.4970064304841693,229.1296322137033,-1.2685631612712611,True,False,ccw,3.390405119450009e+16,4885.520265020646,8455.843733328133,1200.0000000000011
17.042181275913723,9806.544703871616,3.0050480121840235,68.02678984295736,0.7592386153850293,0.8840760587044952,0.3993865411442583,0.8052359077457655,276.3980786820399,0.2450361698297332,False,True,ccw,1.0395234742359872e+16,1052.406617570462,1751.312372257513,1200.0000000000011
53.945336541427466,46624.43470850883,0.1140275133138161,46.36833307384244,0.7606661848726652,0.4716808090591421,0.3231416939181832,0.4732104449492306,151.12063278222516,-1.3251759180782154,True,False,ccw,8553673276741769.0,208.9313731358704,316.3292992592044,1200.0000000000011
84.5524780969454,1481.6447048817013,3.035483536039745,64.19815586185375,0.0473409120276309,0.6005133743079062,0.0710132729912264,0.4009605216252399,19.788898999149986,0.551286470252967,False,True,cw,3244290304308483.0,155.8900332936331,267.63390325132525,29699.999999999996
32.09719462081844,17020.302563318346,3.009200378565911,44.30071950409211,0.1555117468143769,0.1159191228374726,0.3759338577277241,0.0359526943296468,337.49121470974274,1.9938962717780648,True,False,cw,8233729989702462.0,2053.4906579029216,3048.722402627639,1800.0000000000016
84.54552554381276,40332.08013938383,2.397975146679531,75.12824054862469,0.958203790698834,0.38301671157792,0.1954075742717655,0.4551497291108013,155.18567987154893,0.7784952975663719,True,False,ccw,1.5188958122503164e+16,3364.3322214543314,5753.789227799972,1200.0000000000011
51.666825406043856,27928.7358993351,1.8833690308201123,62.96173404696281,0.7653277713577731,0.6238110800279525,0.6622394730026571,0.1109296765465446,58.65451997068392,-0.1489345828410351,True,False,cw,2.891809574886064e+16,2416.891705562859,3127.94021584158,1200.0000000000011
31.451145658526947,40056.7632487159,2.7760424453541828,18.48780818755733,0.9022758896397206,0.241856614328199,0.6257712871154691,0.0639280460621524,106.84497939763844,0.2284954851603906,True,False,cw,2.4861612979527504e+16,5115.697617872408,6613.661252001514,599.999999999934
21.205318818690017,2026.7811599541585,2.0403582930614204,68.15000763082392,0.3831185916607981,0.2841193077872013,0.5858508110031427,0.7231560917456185,191.9235950391378,0.3834433438447875,False,True,ccw,3686250144783289.5,157.00614306448756,245.7347403267121,2999.999999999936
47.32006954142697,47551.06903175813,3.08606675089948,82.28155860340786,0.5155899437667211,0.8725921112806238,0.1642486565683026,0.8039788154274403,294.43227976341154,1.798527691089645,True,False,ccw,2.493478210796197e+16,5445.211414178416,8732.470031211551,1200.0000000000011
62.01357933558045,2078.261172758308,1.839863548138829,45.494061700741455,0.6217770874281257,0.3573093032882232,0.6813384353381828,0.4646455656445133,70.20500578827031,0.4265943968362324,True,False,cw,2412931880603075.0,172.80951684536635,227.41731329725908,6000.0000000000055
59.57464189214923,33019.766383146634,1.1041204540341705,32.92772099532532,0.5989481997820184,0.83886629478955,0.134409504661602,0.7035072046380817,243.11369596374456,-1.3377293137620383,True,False,ccw,3.1275740495426864e+16,1329.9446205082347,2168.203569370625,1800.0000000000016
45.085849355869655,22990.698608949897,1.4570833820851872,19.72700705395229,0.3921123702942369,0.1939320696042499,0.1305982894057946,0.9447727283938396,120.25502284842148,0.1764506477818539,False,True,cw,9770400347368778.0,1222.5865675591183,1991.9807553835108,1800.0000000000016
9.987963878601754,10224.631343644473,1.8164671327818485,77.76331039517048,0.0084646070851376,0.535200138360271,0.5173480726549795,0.2767660431836859,266.06703458855657,0.9859124372027196,True,False,ccw,8654291360223947.0,675.7410226755615,1104.6068455032726,899.9999999999675
45.91765184600268,38550.07927039115,3.689559156619872,87.5419142918641,0.84188215068173,0.5739440492291552,0.2799109552485483,0.2167047920718743,100.03458276982938,-1.731659132588892,True,False,cw,2.3756852755189868e+16,5565.544013298008,8456.665303688484,1200.0000000000011
60.82957245877651,37359.19431708288,3.755140738683339,88.2016764860019,0.8907209747868601,0.2991035853761505,0.9060174005278028,0.0086723058151368,235.6336921874852,0.2818024102996976,True,False,ccw,3.425842232366556e+16,6452.001976073404,8342.93547727438,1200.0000000000011
77.25024824690178,17114.4456080163,0.9506387544327776,26.929051869814145,0.1533404878850752,0.0231170219426791,0.705305283508499,0.8859773295419567,127.54589208651508,-1.8800963147243837,True,False,cw,3023904000379522.5,885.6850553229573,967.1786822900056,2400.0000000000023
41.784001810121296,27470.84692397006,2.332715610594285,30.301182986618397,0.3793026157195746,0.1026467853479714,0.6690152454419018,0.2648258353641795,71.70221946582618,1.920240596582695,True,False,cw,2.5075572141992484e+16,3177.2827995054963,3813.10004601464,1800.0000000000016
13.032233551965142,25907.94022075216,4.9146255605861375,67.54740005962255,0.8195566838861438,0.3198618765207507,0.8204251700999848,0.5701131113387372,234.72973549569195,1.9920017612130876,True,False,ccw,2.24061322638524e+16,4689.182623058207,7588.148847101097,599.999999999934
23.55548003119346,37867.50348436549,0.5601318153379604,30.79039432733758,0.9553474548382506,0.5723676569716234,0.6670970314555701,0.7370255151121237,95.07021059517582,0.8043392015146491,True,False,cw,3.214022161257291e+16,816.4628834182007,1261.49183504882,599.999999999934
83.46885832395866,1272.6937312438154,2.049316744133169,70.28976482289153,0.2535571290687276,0.4690223167426584,0.6877509937378494,0.2807234134235112,96.87289405995467,0.6988511842791714,False,True,cw,1203721708475419.5,106.28945225601665,155.1294069901796,18899.99999999998
62.11367467462401,23729.815859807208,1.7454520728162195,91.8863413837948,0.9596648756604044,0.6663883593664869,0.0081817721488247,0.3883888814926074,67.40958544200643,1.8716851738099525,True,False,cw,1.923011787335812e+16,1425.8164315544177,2465.1571562776994,1800.0000000000016
13.41742445952022,26636.871161045703,3.621802019318826,48.2898260950241,0.9630603415679336,0.0662464507441971,0.3675383902725005,0.7130640272897288,60.933007408081934,-1.0618425117102408,True,False,cw,2.9737598689109948e+16,3397.5627722704867,5733.671135219204,599.999999999934
19.58693989109173,48096.29734794334,3.1923337904813573,65.41174358665495,0.179221338077205,0.1508556489922202,0.5736853851148903,0.7751002435194728,287.18073462084305,0.3495165666325457,True,False,ccw,3.0579983024903388e+16,5735.017318788754,9123.944603343338,599.999999999934
48.53935322430991,13859.790941121764,0.0812193812832604,21.43630381960103,0.5997373668339704,0.6578692579866903,0.0534187048235865,0.4290459162964536,321.38811165901893,-0.4560928860704969,True,False,ccw,1054564338110170.2,39.783989121819005,66.93342401676146,1800.0000000000016
58.1581145161212,44029.54898176179,4.343479377236197,55.074453687055644,0.5968229088778154,0.7136327212659206,0.3599592301886541,0.177800470208295,263.98709550713784,0.1999519517289001,True,False,ccw,3.606129672557008e+16,7886.686716588787,11373.421496592944,1200.0000000000011
26.297939110120836,20306.86758782465,3.366050402338109,61.94576340751888,0.7727075764108923,0.238315056465596,0.4357186674437721,0.5288000285615772,188.47594167747667,0.0358672808006046,False,True,ccw,2.0789867911328936e+16,2635.898775958697,4063.2960260408954,1200.0000000000011
46.274358445674345,9990.849319348088,1.7740261245428586,84.38968180608906,0.4547316716179254,0.5321715603642523,0.6360340529052576,0.1411857542347533,166.30134415679888,-1.8334673699021968,False,True,ccw,6467397853163340.0,887.5064371037932,1053.9098219791938,2400.0000000000023
57.51565182453879,593.5450845763372,3.3155108918061407,19.44807626500041,0.4727245513719982,0.247493271997765,0.8837754483927726,0.4899055044750448,275.24392532361094,0.9294017305345256,False,True,ccw,516011569371783.8,103.268022390429,117.05788017091344,12299.999999999978
15.20442606085624,28707.52412997377,1.2992079629469115,26.1006129083378,0.3729674931589926,0.2986172152381546,0.4697312287729528,0.096271736543446,158.04734773398195,-0.3324064170519394,True,False,ccw,1.461782407189058e+16,1451.7738776542558,2218.115426204573,599.999999999934
30.581586926455948,36632.68970863749,0.6199534031198468,75.87141173370327,0.0090101318066037,0.0278913036811312,0.7548858756201636,0.4351753652540977,126.37499919608472,1.478906243832148,True,False,cw,2.218251530492473e+16,940.5222198261064,1351.746576687983,1200.0000000000011
42.61392546755216,17559.870331627462,4.939216677494207,89.86797475094613,0.2905029663526185,0.4358146448314954,0.917707515663446,0.8322106048724361,173.7488623954052,-1.448407018691234,False,True,ccw,1.511428020391218e+16,4204.465157632214,5154.63761244564,1800.0000000000016
85.49964987153804,24552.275258968217,1.8714611711031923,34.07721034540677,0.3084546682463265,0.5598406314603559,0.8790998856112469,0.0931913057783433,78.80784621157954,1.4430093060779945,True,False,cw,1.846111548687963e+16,1794.840021239703,2733.0033097789665,1800.0000000000016
54.09142825055049,27456.97528554463,3.705932201568253,55.89934171767188,0.4805399328327736,0.8364213504865184,0.1052757535245555,0.875702584612458,184.8358861241363,-0.1342370004121496,True,False,ccw,2.304495629862419e+16,3685.236463187383,6052.679087183868,1800.0000000000016
45.30717908881616,27721.12703233943,4.2071833721696485,8.291994994603014,0.5866317742083296,0.7968024588329183,0.3407180031248944,0.2782820506893632,332.3250000657128,-1.060512580468944,True,False,cw,5537687229467295.0,4877.99298595019,6935.267305644318,1200.0000000000011
53.32424114069799,37578.12775740427,3.1942764764534006,6.112487283793756,0.9260629323390536,0.7932432236369942,0.248462470972705,0.5147598859712545,325.91255897894746,-1.1621144876417615,True,False,cw,2991561312109041.0,4505.336129785895,7139.4458825520505,1200.0000000000011
31.83656076628849,43222.28079582431,0.9893307420317882,73.77940632937803,0.1798131548458147,0.0606773987998541,0.8605247656296747,0.7342860719054365,202.34452883116847,1.4575136916977458,True,False,ccw,4.850785026352442e+16,1908.5738516260988,2545.252307215602,1200.0000000000011
27.928954924747025,45674.99490865976,1.393011517277336,3.882012965074745,0.3371055937870105,0.7987986060756331,0.4539480612807569,0.0344637655467546,294.72555839919033,0.0223863339568044,True,False,ccw,1.753853115328154e+16,2629.7743364475205,3784.162892659507,599.999999999934
58.46251045493384,33473.178809948855,3.708896079717283,15.186544360404836,0.5917756430234582,0.6520625693171707,0.5909829338975146,0.19705627079456,187.0161398931469,0.0432477036173928,True,False,ccw,2.324330937098536e+16,5629.877220961668,7384.232280343558,1200.0000000000011
79.80534376501446,1730.0189992029098,0.9312804278492772,67.2674035241845,0.5472832699613543,0.7836857647143157,0.134651226729689,0.9857461076271123,132.31116095576434,-0.5739038116313697,False,True,cw,227046006389837.38,56.8361000721924,95.8314886667966,7799.99999999994
79.82050730304674,30909.57678757028,1.3575085378038556,8.690871471551059,0.740469615764217,0.621060919887835,0.1748224999831801,0.8529801323391571,23.29387636872251,1.0123913632783128,True,False,cw,2.4786300967192628e+16,1480.8018105867186,2495.5956463096013,1800.0000000000016
65.6272047356529,11057.582367806732,2.7061511608543016,28.679595983744623,0.7701758938352888,0.7684342981460189,0.131753545700317,0.4549308935166207,53.36845579639729,-0.817051290233028,True,False,cw,1.0916540215496512e+16,1074.316965053961,1780.0242394494296,2400.0000000000023
29.897715122200143,26240.955383497923,4.148766310792306,35.70334676546132,0.3801326118941774,0.3051412061783863,0.1501734815561904,0.9144731646269534,282.20204601367453,1.7125316158733828,False,True,ccw,2.0368670973547344e+16,3891.058661115849,6477.640053524069,1800.0000000000016
45.453884262709,30173.14829989905,3.397998011650258,84.42440009245523,0.2506422764317936,0.4777193714764661,0.0803092647669126,0.7048320253882547,308.2107120209285,0.5598288942457619,False,True,ccw,1.2960079746244496e+16,3716.955743723452,6099.600720811232,1200.0000000000011
20.147430293773667,14071.135339941176,2.962753068565851,5.362956692584624,0.0427905498077999,0.2446884614870365,0.0021707369612455,0.9806281180107902,196.14241494368935,-0.7671209717151495,True,False,ccw,1.667775216072441e+16,1430.3008168072888,2478.7164527178425,1200.0000000000011
59.99024786077122,5236.539822947763,2.6858264329265267,13.304889883897802,0.8161916190537064,0.6244657023099689,0.2226264938203984,0.4387485892527989,19.633373752586284,-0.8877043611893471,True,False,cw,4457283751331382.0,524.1475254114171,836.5752444168069,4200.000000000004
88.07599794945605,44782.11897061582,1.4512203927945988,64.69337466207931,0.9798800749675992,0.7635840259732337,0.4875604803299499,0.4975246529899816,117.97257615559027,-0.6856150688416753,True,False,cw,1.2290976390288376e+16,2250.0571298336263,3857.822715264046,1200.0000000000011
13.099595530666845,8876.838269812373,1.5690493409793471,69.96803744502768,0.6784186415602204,0.3690980216893118,0.2298317485230808,0.3989536659749157,338.00131918976325,-0.1531266886486824,False,True,cw,4814511175010098.0,490.557497517542,826.9624119118085,599.999999999934
86.50394586712868,12300.67307724856,3.922061741648319,88.43183627000556,0.4517735388508056,0.2607526640336587,0.7805116674343385,0.791263575569011,265.82901228002453,1.423301818689663,True,False,ccw,9759650669492664.0,1776.588889508365,2867.925405309318,2999.999999999936
67.81209835452447,30710.954398450653,3.60968419750813,64.27055059128512,0.5683376465773751,0.8103777962010308,0.2469017104704441,0.2677260904009404,30.905973137575707,-0.201489106849289,True,False,cw,2.8865668347105068e+16,4203.578540569653,6590.69102885824,1200.0000000000011
33.60271120638004,48202.40199565173,1.0916802367096086,59.15657787546504,0.3633021936026754,0.3840335181193505,0.4765457588609253,0.7408740475185426,39.71297480896452,0.0469153897096963,False,True,cw,6.889093147091454e+16,2147.490510340371,3130.1705691126595,599.999999999934
77.61380899060207,18444.415282922924,4.246350314889551,72.97010942580903,0.326340712633925,0.7629810026260535,0.6077312762579318,0.1564673465896625,211.8667113553717,1.1975343933207814,True,False,ccw,2.127866288840987e+16,3273.4607188247146,4657.357006677574,2400.0000000000023
46.7044171448781,18904.218150452904,3.3558457917398954,96.92617274488592,0.2521070637710442,0.5247486079571115,0.6198253062492958,0.9767678737524986,293.92270465555805,0.5311433442049149,False,True,ccw,1.997245257716808e+16,2962.371447263673,3771.94850520145,1800.0000000000016
