,class,redshift,spectroSynFlux_i,spectroSynFlux_z,spectroSynFlux_u,spectroSynFlux_g,u,g,r,i,z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z
1167427,GALAXY,0.02304897,36.11757,41.70659,10.93615,17.96633,18.00247,16.95953,16.53074,16.2918,16.19713,11.4921,11.05062,10.42428,10.23808,10.09669
711315,STAR,-0.0002567146,8.419761,7.808589,4.113515,6.95453,21.39022,20.28201,20.09391,20.05561,20.21692,0.9245188,1.216874,1.122495,0.7262456,0.6733946
763112,STAR,-0.0003494275,16.95047,18.61777,3.329823,9.055495,21.91074,20.36237,19.83361,19.70101,19.74924,18.02075,1.330105,1.18085,1.178899,0.9374471
1103057,GALAXY,0.2471612,36.64427,50.4018,2.450324,5.48602,22.55297,20.1269,18.50481,17.90201,17.52794,0.8306031,3.418961,2.847349,2.873338,2.869783
1108189,GALAXY,0.4908177,10.99353,17.1867,0.01470464,0.9373085,25.43714,21.69908,20.10581,19.2563,18.77483,2.969866,11.30863,3.421223,2.701891,6.608548
602524,STAR,0.0003967791,34.37243,29.31333,15.97292,26.05832,19.89666,18.92253,18.57102,18.40692,18.35446,1.457512,1.733522,1.465207,1.402572,1.517711
813432,STAR,-0.0005714062,16.36874,17.99868,3.121083,8.382957,21.37848,19.97866,19.4234,19.25009,19.14941,4.02136,1.091111,0.8685534,0.9454977,1.011057
12188,QSO,0.8727186,1.275609,2.545883,0.2197974,0.6018316,22.40777,21.97158,21.86425,21.48781,21.51901,2.370127,1.644365,1.057506,1.027815,2.282137
88706,QSO,1.810905,9.132287,9.372519,4.553205,6.045126,20.57179,20.39901,20.46991,20.13837,20.2572,1.635544,1.715479,2.075736,1.191582,1.666597
1159932,GALAXY,0.5092779,8.591534,12.86228,0.03179247,0.6940098,23.89451,22.21631,20.35134,19.3905,19.01671,2.969994,2.970042,1.94851,2.958184,9.980916
1219723,GALAXY,0.6677034,5.359894,9.008565,0.00616591,0.2723081,23.56637,22.8023,21.18867,20.12128,19.38082,0.74163,2.970296,2.39714,2.826577,3.740011
990172,GALAXY,0.3674232,13.90687,20.08093,0.4774333,1.606608,23.99088,21.50897,19.74451,19.17306,18.87904,2.969949,2.565141,2.436765,2.133913,3.577128
489922,STAR,5.899111e-05,4.293319,19.67726,-0.3605249,-0.004279471,23.10622,25.45128,22.59536,19.88724,18.19345,7.359498,0.9335014,2.970464,1.227997,1.536695
569780,STAR,-4.042706e-05,41.03046,42.36641,11.95403,24.58148,20.03045,18.92565,18.54189,18.4205,18.38214,1.251796,1.233601,1.084393,1.077989,1.060248
1287992,GALAXY,0.369108,27.34228,36.81263,0.8019734,3.002097,21.88306,20.61982,18.76577,18.11336,17.71515,2.692553,18.02176,5.066713,4.557216,3.232195
1106899,GALAXY,0.4256794,10.19428,15.33626,0.15932,1.040883,22.22679,21.25699,19.69256,18.90948,18.52731,1.982418,2.970367,3.298624,3.667064,4.431822
814108,STAR,0.0001011502,5.196177,9.290347,0.2422471,0.5618051,23.69893,22.37388,20.96645,19.77481,19.0467,0.8819668,2.970084,3.422565,7.812592,3.707585
1316040,GALAXY,0.5679493,9.747022,15.64536,-0.005667952,0.5663082,23.03101,21.80253,19.98704,18.89772,18.44849,2.970417,2.418841,3.354597,4.51807,2.592078
838162,STAR,-6.598337e-05,10.84963,20.48291,0.3062296,1.11638,22.18044,22.48371,20.94677,19.79748,19.03556,2.611569,7.358693,2.34422,3.74004,1.148633
710003,STAR,0.0001192771,162.3042,169.051,42.18625,88.97112,18.78038,17.63202,17.20159,17.40828,16.9344,10.31181,1.026749,0.8770368,1.036281,0.9045953
285724,QSO,2.637601,11.31629,12.95479,5.199876,9.444007,20.60301,19.71344,19.44021,19.41445,19.30169,3.948288,1.271803,1.114196,1.181555,1.050831
1282977,GALAXY,0.1043727,72.82612,95.64372,5.887651,20.08597,19.65308,17.8683,16.96687,16.59426,16.23677,8.346087,6.657997,5.952302,5.501053,5.373988
1213700,GALAXY,0.2050571,74.91902,100.3043,3.78589,12.67963,12.12494,12.92883,13.59019,12.19267,11.58215,105.6383,116.7784,166.5622,95.20078,127.3594
495110,STAR,0.0001270765,102.9607,153.9001,2.092592,15.87833,22.12728,19.52601,18.06927,17.36311,16.90623,7.361297,1.429615,1.353116,1.543186,1.453026
327329,QSO,2.939183,6.641113,6.83004,2.465028,5.202408,21.67523,20.61032,20.47704,20.51487,20.48602,2.794335,2.217112,4.789585,1.9827,3.584727
466929,STAR,0.0006317243,20.64179,21.75472,9.082387,13.95593,20.46163,19.63972,19.32644,19.26197,19.20244,1.50858,1.430359,1.160689,1.12863,1.354455
1025755,GALAXY,0.1539852,74.0629,102.2542,4.902647,14.39473,20.73223,18.64774,17.4104,16.86887,16.52216,2.969936,5.379324,5.028374,4.93655,5.258481
1214718,GALAXY,0.2481599,67.07504,81.45871,2.557673,10.84602,21.02421,18.90333,17.49635,16.97377,16.64114,1.864991,4.759687,3.834186,3.976395,4.402095
962659,GALAXY,0.3550373,15.96113,22.51389,0.7099873,2.025058,22.34594,20.79902,19.03636,18.43778,18.07661,1.830689,3.24101,3.111134,2.963681,2.846575
1263093,GALAXY,0.340765,26.99328,36.38873,0.6811956,3.26883,22.47838,20.23297,18.57433,17.97832,17.63276,18.01812,2.970091,4.260007,4.723651,4.439093
386109,QSO,2.282565,3.710357,4.623601,2.665742,3.751157,22.3398,21.37312,21.38472,21.10272,20.80747,1.323201,1.489878,1.522672,1.096378,2.990499
25356,QSO,2.019809,10.6984,12.91369,7.145653,7.540727,20.26065,20.26775,20.15969,19.87234,19.47863,1.542487,1.260779,1.161778,1.117034,1.012327
235850,QSO,3.241601,5.071946,4.670179,0.9911314,2.754026,22.13462,21.13459,20.66225,20.55,20.47265,1.770791,1.443269,1.464873,1.466366,2.319086
927842,GALAXY,0.6171665,3.63746,5.650831,0.1135468,0.3281482,24.42558,23.95496,21.81164,20.56614,20.09318,2.970054,4.584284,1.477572,1.577461,1.683368
1089518,GALAXY,0.1424563,67.00002,89.87813,4.830146,14.41515,20.37261,18.38686,17.28241,16.80355,16.3948,2.969699,5.543805,5.288526,5.125538,5.178158
601970,STAR,-0.0001156034,29.32574,46.41112,0.5507059,3.030167,23.12384,21.2059,19.87681,18.86005,19.01056,1.050926,1.662787,1.431522,1.543267,2.083307
428303,QSO,0.8582938,18.46415,26.93726,1.440594,6.166418,21.92828,20.45892,19.75858,19.51708,19.26823,2.970065,1.600934,1.497614,1.374096,1.476849
534810,STAR,-4.503025e-05,1016.985,1018.448,430.6238,719.3607,16.30081,15.33639,15.05692,14.96322,14.94048,1.844461,1.740631,1.650002,1.501869,1.508165
6455,QSO,1.22915,18.7466,15.40166,7.352006,10.42501,19.60489,19.56337,19.28937,19.2683,19.25086,1.306017,1.369068,1.284312,1.214411,1.417242
320533,QSO,1.060484,9.801246,10.64841,6.226902,6.474806,21.18458,20.85119,20.41162,20.38625,20.18548,1.313635,1.237616,1.102862,1.07795,1.016384
1086594,GALAXY,0.7343498,6.618906,10.39065,0.8469149,1.215703,23.34692,21.45801,20.79156,19.9598,19.79197,0.6032619,2.777826,2.533551,3.086671,3.195373
967985,GALAXY,0.5480783,4.644514,7.113951,0.05427097,0.367194,23.56044,23.62356,21.3856,20.31707,19.61723,7.360086,2.969939,2.110024,1.521443,3.376903
1128555,GALAXY,0.07542923,2.026265,2.1495,0.9412096,1.450598,23.08567,22.21208,22.03412,22.37069,23.42672,0.9623802,1.522931,1.451366,1.134303,4.583723
80548,QSO,0.994432,26.60756,24.90539,25.84771,23.27391,19.40769,19.23368,19.03256,19.07171,19.08751,1.451461,1.535592,1.463955,1.42724,1.201254
1261135,GALAXY,0.314636,35.94987,53.23582,0.6646819,3.970163,23.21516,20.28082,18.6368,18.05708,17.71731,18.01941,3.136967,2.77241,2.466409,16.28047
763085,STAR,-5.775671e-06,2830.717,2908.434,730.8147,1782.723,15.53458,14.38721,14.1877,14.23326,14.00235,1.348492,1.281641,1.393941,1.37799,1.05905
601382,STAR,-0.0002393247,232.2283,245.1305,79.17827,141.1751,18.06526,17.05548,16.68385,16.52654,16.44639,1.382649,1.351399,1.277178,1.299059,1.304365
660680,STAR,-3.874875e-06,11.35686,18.60986,0.6912995,1.808989,22.94123,21.23998,20.12617,19.2758,18.79156,2.97059,3.617624,2.967362,2.453385,2.476252
595554,STAR,-0.0004712835,4.673334,8.763058,-0.1403216,0.2466718,24.18369,23.97789,22.11576,20.89269,19.90267,2.970703,2.970567,1.28188,1.399945,1.458469
933236,GALAXY,0.3447895,37.14283,55.49409,1.597124,4.105078,21.94672,20.26452,18.5133,17.84002,17.42255,18.01544,4.871219,4.427894,4.138434,3.59689
1245775,GALAXY,0.133578,42.24843,44.64854,17.99871,23.6667,19.29901,18.66999,18.29453,17.98537,17.90633,2.108252,2.395323,2.594281,2.54444,2.979733
68917,QSO,1.760051,19.18561,20.78698,13.63522,14.23548,19.39974,19.36734,19.33575,19.0125,19.08283,1.95626,1.483442,1.63949,1.485784,2.885422
221905,QSO,1.38944,7.152253,7.019606,7.003466,6.52091,20.31521,20.18467,20.08113,20.03652,20.10212,1.62449,1.288461,1.152512,1.193286,0.980596
1013926,GALAXY,0.08938602,60.2249,78.43196,3.645424,15.9315,20.48508,18.65408,17.73293,17.32042,17.02403,3.322839,3.719821,3.256417,3.219704,3.332615
335791,QSO,3.422122,29.49134,29.42733,5.311635,11.5119,22.58786,19.78392,19.0843,19.00578,18.96628,7.357959,1.329537,1.139284,1.090747,1.160725
560469,STAR,0.0001050578,836.137,955.1643,109.854,369.2152,17.75916,16.10355,15.43042,15.15102,15.01682,1.363447,1.295332,0.9820797,1.007062,1.182116
721177,STAR,-0.0002259575,6.785155,11.41814,0.1942899,0.8959593,23.53919,22.7011,21.27164,20.33665,19.751,2.970018,2.970005,1.444661,1.630408,1.085079
851858,STAR,-9.53502e-05,182.5726,200.232,25.0562,77.9678,19.29613,17.72547,17.11344,16.85518,16.72147,1.600913,1.417628,1.378816,1.312368,1.245858
1179031,GALAXY,0.08760285,161.4344,208.9214,12.58275,46.13989,19.37745,17.33532,16.4008,15.96392,15.62526,27.92025,4.939403,4.720419,4.728378,4.600757
238621,QSO,1.692888,14.56202,14.92192,11.22389,11.7523,19.90832,19.8583,19.91086,19.65041,19.70646,1.669041,1.531746,1.350185,1.175934,1.093559
285506,QSO,2.389679,33.66251,36.90501,18.75787,32.16652,19.65517,19.04517,18.87224,18.91813,18.68699,1.356155,1.490792,4.293255,1.498513,1.424413
974246,GALAXY,0.07698539,78.45852,102.0635,5.939245,22.54802,19.99945,17.98055,17.06585,16.64911,16.34325,27.9246,4.219649,4.123573,4.213975,4.020767
525772,STAR,-0.0001583922,48.86451,50.78748,8.700028,24.29083,20.38981,18.96815,18.45491,18.285,18.16255,1.622092,1.719839,1.594715,1.423568,1.50518
402812,QSO,2.552091,1.402108,1.778443,0.5134854,0.8275669,23.48674,22.6941,22.1986,22.32687,23.71321,3.268639,1.037526,1.247049,0.8352771,4.583494
99833,QSO,0.8443228,4.800075,6.951548,1.274381,2.45739,22.14827,21.41136,21.09024,20.66426,20.04173,1.603742,2.893087,1.686824,3.185667,2.190429
803940,STAR,-3.012684e-05,5.902938,5.984338,2.006328,4.018451,22.24167,21.06293,20.8168,20.6772,20.38477,1.119751,1.45234,1.125795,1.138012,2.970335
36589,QSO,1.210383,10.10905,9.071656,6.087064,7.574408,20.9453,20.71841,20.39116,20.31774,20.48219,1.729134,1.603545,1.46054,1.441106,1.452743
472776,STAR,0.0003192514,71.71798,75.78049,23.55966,46.65712,19.30775,18.38686,18.02534,17.91892,17.87525,1.741968,1.892427,1.848479,1.762859,1.516114
708148,STAR,-0.0007499719,7.041359,7.938751,2.277911,4.185597,21.92656,20.97258,20.64672,20.45643,20.54758,1.024175,0.8799796,0.8600723,0.7671114,0.6923324
393201,QSO,3.001933,5.79345,5.990957,1.292665,3.226201,23.1427,21.60183,21.33715,21.10799,21.17987,4.584132,1.225894,1.211113,3.204206,0.7817357
641846,STAR,0.0003100894,11.15026,12.59191,0.4589573,3.893081,22.5556,21.05372,20.26237,19.85552,19.70558,1.215789,1.51809,1.210097,1.189674,2.968573
78827,QSO,1.60359,4.019413,3.641867,1.248492,1.765474,21.96945,21.3399,21.06132,20.53068,20.67503,1.187078,1.377259,0.9126137,1.00875,1.07938
24794,QSO,2.009902,13.45325,15.59893,15.45542,12.70893,20.40173,20.05473,19.79953,19.60849,19.4691,1.268149,1.386663,1.184072,1.19655,1.034999
1096403,GALAXY,0.4938081,10.36016,16.37952,0.1878679,0.9792891,25.26117,21.9871,20.25243,19.3187,18.81174,2.969575,2.969185,2.822284,2.854694,4.494498
302932,QSO,2.609611,5.26775,5.677763,3.408987,5.289117,21.82713,20.97719,21.02309,21.07146,20.50331,2.969603,1.530959,1.661915,1.455411,2.420471
1223602,GALAXY,0.05311283,42.34758,52.56876,6.715966,16.31934,19.19167,18.01865,17.47426,17.13316,16.92645,6.363115,6.201435,6.119894,5.991244,5.737447
1205286,GALAXY,0.3084987,20.88874,33.2926,0.6400747,2.119419,25.24908,20.90375,19.13408,18.4314,17.94878,2.970132,2.753632,3.004381,2.87517,3.288497
1220072,GALAXY,0.1625169,56.25309,72.49329,3.847483,13.37914,20.77516,18.89851,17.76251,17.3273,16.97194,2.977223,3.577116,3.625766,3.632175,2.757571
434739,QSO,0.7625321,7.794909,10.55728,2.726076,5.097677,20.99636,20.14163,19.82515,19.84906,19.49707,1.589982,1.392541,1.239573,1.261695,5.268917
265498,QSO,0.8755865,3.798599,4.662498,2.68477,3.139556,21.49336,21.36346,21.16765,20.89515,20.53013,3.076247,1.389729,1.110851,1.347716,1.899758
53073,QSO,1.285476,5.837112,6.112018,4.50934,4.289084,20.80734,20.83023,20.47942,20.40678,20.3233,3.227661,1.419283,1.377685,1.238867,4.331501
702764,STAR,3.410167e-05,5.344096,5.149491,2.58795,5.910191,21.57064,20.65225,20.60516,20.59277,20.38999,11.30771,1.59216,1.616411,1.045373,2.029703
330420,QSO,1.002968,5.409105,5.481178,3.096415,3.836378,21.31061,21.27608,20.97127,20.86878,21.02113,4.137095,2.75647,3.595703,1.289853,3.771967
789501,STAR,3.566683e-05,5.045914,5.568628,0.4395524,2.240856,24.31358,21.32032,20.67225,20.45908,20.50274,4.584298,1.322747,1.153625,1.169968,0.9546749
1080685,GALAXY,0.02623822,237.7976,294.1375,36.60587,89.1872,17.58932,15.9914,15.30277,14.94794,14.68782,43.7861,11.90226,11.69091,10.82681,10.66826
1247161,GALAXY,0.4586016,9.849662,14.61261,-0.1044372,0.8051609,22.93396,21.79276,20.04938,19.24384,18.75473,11.30338,2.154606,2.446549,2.00504,1.610207
646932,STAR,-2.731539e-05,232.0338,290.2323,24.27658,92.82522,19.04145,17.18607,16.47465,16.16542,15.98865,10.89376,1.479023,1.623121,1.336629,1.253713
279731,QSO,1.209916,2.826283,2.628997,1.964475,1.786082,22.138,21.95038,21.69814,21.55872,21.49425,3.275888,2.08789,1.036529,3.380406,0.8373261
721695,STAR,-0.00016006,20.89093,57.54385,-0.07171162,0.4459947,23.75889,22.31124,20.92355,18.9203,17.76341,2.970566,27.92385,1.559403,1.057125,1.024545
445748,STAR,-0.0001678897,23.64944,27.33528,4.238971,10.58461,21.9668,19.98806,19.58502,19.36604,19.21717,0.6152815,1.195926,1.045051,5.906787,1.142249
600442,STAR,0.0004729377,140.6949,152.2591,26.57044,70.76515,19.48869,18.13703,17.45015,17.37174,17.52695,1.581516,1.451672,1.188669,1.149386,1.119931
928712,GALAXY,0.2957225,38.60933,55.49776,1.228984,5.181022,22.5989,19.86069,18.37337,17.8083,17.35959,2.969549,3.881658,3.838621,3.76289,4.367219
7309,QSO,1.032429,3.295121,3.822833,2.444316,2.611564,21.83327,21.23574,21.09286,21.07705,20.71003,1.587892,1.712474,1.575006,1.531224,0.9037045
1017831,GALAXY,0.5302432,11.88404,16.63988,0.7431322,1.770307,23.13914,21.94445,20.49232,19.57555,19.18223,0.5615439,2.134966,2.243416,2.187054,3.576863
97606,QSO,2.566863,18.43278,22.09314,7.1125,15.82496,20.58094,19.4003,19.24659,19.23948,18.99136,1.543966,1.674042,1.040987,9.669033,6.810628
494479,STAR,0.0006832178,59.32333,58.116,29.47269,44.22387,19.36144,18.40908,18.13521,18.03377,18.02859,1.647,1.41799,1.144776,1.148038,1.150708
552547,STAR,3.632803e-05,657.501,686.4537,155.4298,365.7045,17.22759,16.02678,15.62614,15.48129,15.41493,1.263587,1.359187,1.289212,1.18196,1.235088
173122,QSO,1.036433,28.96057,30.36975,18.70843,19.82064,19.28929,19.11527,18.90455,18.96523,18.91894,2.096247,1.50065,1.430054,1.524593,1.460351
653007,STAR,0.0003145809,83.09751,86.33065,19.27617,47.60131,19.33888,18.22769,17.85913,17.73996,17.67009,1.148828,1.409273,1.033088,0.944094,1.100471
1278598,GALAXY,0.5316777,9.117779,14.80243,0.6894597,1.517145,21.46603,21.05925,19.66037,18.83965,18.40936,3.251349,27.92383,2.883175,2.910774,2.065187
658146,STAR,-0.0006522076,4.835317,4.915512,2.567972,3.842984,22.71024,20.98704,20.72131,20.66247,20.59884,1.263446,1.375983,4.430703,1.129531,1.93148
486161,STAR,0.0002173893,6.677775,6.70158,2.168288,5.085898,21.62795,20.77541,20.51018,20.54363,20.24347,7.359038,1.718888,1.135805,1.086318,1.097526
1270242,GALAXY,0.1667223,45.80001,65.88347,2.860913,9.349842,24.80926,19.05532,17.60332,17.19824,16.76053,2.970187,5.235137,6.526024,6.338622,4.98451
249710,QSO,1.856135,5.483796,6.280072,1.922896,2.547399,20.91791,20.9978,20.77275,20.37951,20.35033,1.422618,1.587413,1.259026,1.243895,1.233848
31915,QSO,2.416103,4.531874,5.705115,2.315616,3.650611,22.56075,21.47109,21.40791,21.38143,20.62024,1.364294,1.149652,3.166128,1.602745,0.9182388
734497,STAR,-0.000161479,39.16051,41.20982,11.54867,22.15673,20.38297,19.20803,18.72253,18.59852,18.53742,2.831859,1.758077,1.42723,1.681713,1.386015
116208,QSO,2.363506,2.052308,3.643594,0.8332079,1.582909,22.30194,21.79729,22.04642,21.77655,21.19235,1.707044,1.534842,1.044133,1.017464,0.9804177
1199293,GALAXY,0.4870001,7.685267,12.10651,0.1737956,0.6803772,25.66649,22.29087,20.56634,19.68109,19.32152,2.969489,1.504887,2.970265,1.844435,3.425211
1222187,GALAXY,0.2627796,30.62255,43.8081,1.143265,4.485049,22.81686,19.56165,18.09426,17.58032,17.22566,27.9208,2.969903,5.102479,4.839226,5.512438
505727,STAR,0.0002561284,7.068559,7.904624,1.071828,2.782478,24.19387,21.27157,20.42739,20.15848,20.44175,0.3353336,1.694494,1.422225,0.942812,1.911372
1169857,GALAXY,0.5165017,10.80746,17.31027,-0.0916939,0.6321937,26.64521,22.01545,20.22174,19.40586,18.93394,7.359942,1.430141,3.828997,2.541842,2.055951
114621,QSO,0.8451211,3.664542,6.296419,1.437687,2.124799,22.29548,21.41631,21.09801,20.83082,20.49377,2.508919,1.263392,1.087893,4.567215,2.799405
64969,QSO,0.756474,3.731163,5.410456,1.826125,2.391291,20.53904,20.17988,20.28874,20.18996,19.73437,2.066926,1.715133,1.680737,1.821884,2.083442
245924,QSO,1.995858,3.956504,5.035689,2.800895,2.519785,21.82342,21.89807,21.56707,21.08044,20.76067,3.251947,1.60282,1.425553,1.226055,2.504535
22377,QSO,0.7427503,26.40745,34.27374,19.64261,25.11662,19.29216,19.05124,18.95451,18.9752,18.7216,1.978337,2.126872,1.477632,1.583232,1.711443
736888,STAR,-1.631917e-05,69.98121,76.07449,12.45294,32.2609,19.94919,18.56965,18.02225,17.85507,17.69995,1.500914,1.326359,1.283576,1.223439,1.343012
987027,GALAXY,0.1315955,39.20497,46.86687,5.113098,13.84116,19.39427,18.21355,17.58327,17.21171,16.95965,4.679312,4.543064,4.654885,4.547265,4.617387
1317185,GALAXY,0.06379919,136.9579,180.3249,9.940219,38.44437,19.90866,18.01123,17.10684,16.68944,16.35179,2.245894,2.491831,2.386833,2.306207,2.218027
694134,STAR,0.001078014,18.52546,17.40421,6.728999,12.20145,20.70467,19.62115,19.30479,19.13115,19.31657,2.871086,1.658327,1.404123,1.323599,1.779703
533599,STAR,-8.765767e-05,101.8569,116.3279,12.01486,38.28901,20.36771,18.59959,17.91021,17.57771,17.44593,1.555033,1.531308,1.385781,1.457187,1.390315
788642,STAR,4.089945e-05,6.919191,6.577153,2.877996,5.533152,21.39963,20.48322,20.41674,20.27129,20.35085,3.678885,1.519933,1.510379,1.206316,0.7259688
640119,STAR,-4.222647e-05,6.438372,9.046138,0.08914579,0.8206255,23.37206,22.06248,20.73288,19.93762,19.55804,1.724782,1.916995,1.891766,1.976484,3.00819
1165309,GALAXY,0.2584631,51.57036,68.40361,2.465129,7.21572,21.39286,19.41449,17.91832,17.34046,16.94587,18.01893,4.911236,4.621156,4.124972,4.927766
965881,GALAXY,0.3493821,22.11956,31.01853,0.90991,2.35006,23.56019,20.72372,18.95498,18.3021,17.95104,2.969698,3.577682,5.202699,5.468758,4.416745
763274,STAR,0.00031054,3.193485,3.31453,0.9093639,1.820547,24.30378,21.93624,21.55327,21.42659,21.62229,2.970084,1.99153,2.96993,4.635547,0.6564295
548357,STAR,-0.000103666,13.366,14.82845,2.109452,6.032193,21.67299,24.60284,20.40361,20.28039,20.42372,1.723789,2.969182,1.60685,1.399331,1.283841
583413,STAR,-2.336923e-05,27.00727,68.37897,0.1887732,0.9098927,23.69591,22.4053,20.70988,18.8476,17.772,1.040496,1.735545,1.347552,1.377091,1.321829
1050640,GALAXY,0.2059627,19.34019,26.52175,0.6896042,3.38621,22.17399,20.48692,19.1544,18.68161,18.32013,18.01261,3.546079,2.918632,2.637651,3.001975
170178,QSO,1.30659,2.42535,2.63402,2.396612,1.85344,21.80977,22.09392,21.76819,21.57733,20.72343,1.362138,1.478186,1.56514,1.15367,2.308934
788306,STAR,-0.0002065757,653.9705,688.9661,148.4622,351.1452,17.32576,16.10513,15.62595,15.43894,15.41315,1.148579,1.11963,1.06734,1.208038,0.9274642
184183,QSO,2.139626,3.952465,6.517102,3.162428,3.572381,21.55488,20.9683,20.90045,20.80535,20.70572,2.435969,1.832773,1.611277,1.992263,1.890302
1185965,GALAXY,0.05310845,83.12979,89.68494,23.67504,44.25015,18.30128,17.34289,16.93718,16.65216,16.47678,3.702595,4.396656,4.714674,4.767447,5.291628
862795,STAR,-0.0005102179,36.01201,35.75262,32.69979,44.6105,19.53291,18.2767,18.43233,18.55824,18.59856,6.765421,1.493055,1.144233,1.164723,1.388435
544088,STAR,-0.0004613601,113.3914,114.1681,26.52892,60.58368,18.71349,17.79258,17.42591,17.29494,17.26663,1.656641,1.487796,1.587843,1.498735,1.273308
101404,QSO,1.92832,2.44716,2.99806,1.658475,1.865936,22.30082,22.04656,22.00552,21.7152,22.02012,1.203846,1.016465,1.03994,3.860158,4.584414
1276445,GALAXY,0.1901694,64.19732,87.98988,3.978976,11.30915,21.53778,18.96771,17.73516,17.20515,16.83107,2.970265,4.73177,4.254067,4.078344,4.033682
1134660,GALAXY,0.07458048,102.862,128.4745,5.583624,28.42269,18.91945,17.15866,16.26756,15.81902,15.48315,7.734603,7.087027,7.240601,6.916106,6.682741
303492,QSO,2.1016,2.164841,2.518668,1.936886,1.754251,22.20116,22.03408,22.19525,22.40011,21.54997,1.274491,1.079703,1.123687,0.7702872,0.7743816
