,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
211103,9.339834e-05,6.949577,9.759144,-0.05675157,0.9270732,33.7301213059944,-1.26206064210259,24.34086,22.62415,21.25935,20.39842,19.93065,2.970093,1.376724,1.153668,1.536667,1.176737
79421,-0.0005832752,9.692204,9.185683,7.389456,12.03989,345.678623416034,-9.49661515120048,20.93674,19.8543,19.91808,20.02791,20.19018,4.183368,1.539701,1.144272,1.173144,2.209946
252684,4.825274e-06,16.30408,39.51197,-0.01673818,0.5494317,139.494411025214,35.3764623778972,25.74363,22.68364,21.28241,19.36565,18.29724,2.970073,2.969556,1.132482,1.353586,1.4093
363659,-0.0001173413,105.5543,169.6538,1.490938,10.88819,35.2224778283361,0.453030977798571,22.24704,19.92176,18.48206,17.48896,16.92125,3.504848,1.260234,1.095384,1.087643,1.189409
185636,0.2261166,36.26764,45.67086,3.162874,7.388907,7.67780146434814,-0.125314542038458,20.59209,18.85545,17.61584,17.1251,16.80818,27.92527,7.267203,6.088781,6.016609,5.772144
239334,1.868346,4.261603,4.47781,2.781492,2.962821,187.300854787697,42.2391459858994,20.96943,20.94354,20.98859,20.7058,20.62296,2.657596,1.475939,1.105561,2.308688,4.588461
175228,-0.000227898,59.77937,59.99596,31.90247,44.47021,143.313462100599,39.8161251751039,19.30139,18.37204,18.15549,18.06107,18.05735,1.57946,1.392533,1.173384,1.150319,1.214568
314902,3.212172,1.815478,1.603731,0.4087951,1.049955,15.7385550038355,-0.751057606226096,24.38641,22.30453,21.81502,22.11214,22.17607,0.7966684,1.108996,0.9720055,0.8289396,2.969387
423661,0.000284482,52.65443,53.38235,26.0633,39.35706,171.853539305886,19.2631158948118,19.35934,18.48055,18.31463,18.17397,18.15585,1.162023,1.113283,1.008583,0.8830271,1.007469
100938,1.842523,1.890639,1.594495,0.8345111,1.453832,26.0662901394415,0.775555584342276,22.29674,22.06667,22.02535,21.83688,21.75271,1.501346,1.001797,0.9371462,0.5919921,0.7939412
57627,2.393965,10.12975,12.17797,3.496148,9.750689,253.697705794569,41.1529864563753,21.32607,20.23324,20.30744,20.23576,19.79767,1.43678,1.287646,1.190843,1.308915,1.093864
236896,-0.0005849808,49.39834,52.67869,12.95214,28.93056,196.049727886748,45.8641687839205,19.76406,18.8896,18.58752,18.46208,18.5436,2.008095,1.831049,1.914355,1.704989,1.805122
309509,0.1077746,74.44223,97.80392,4.566957,19.43279,213.990928298197,42.214792462131,20.31062,18.50489,17.53633,17.1286,16.77295,5.121671,3.627904,3.65164,3.650397,3.803984
231138,-1.171805e-05,70.4096,72.66653,10.97709,34.85828,116.943435701925,26.9194560809952,19.86089,18.53319,18.04253,17.87043,17.77794,1.814692,1.24781,1.179913,1.16848,1.205899
382275,5.180594e-05,4.042477,3.213444,3.48554,4.333343,235.508249021849,37.9041607949644,21.25866,20.87433,20.7086,20.76879,20.70131,3.656906,1.647904,1.627365,1.38173,1.528967
137930,1.601116,4.62305,4.140228,3.143601,3.557527,220.222390403197,50.3722841492044,23.5334,21.87088,21.72739,21.0736,21.75527,2.970635,1.957767,1.142983,1.665851,0.1026212
15148,0.1196299,107.6373,141.9932,11.50019,29.4682,154.544483859589,0.671837077180223,19.83136,18.22117,17.29533,16.82821,16.48191,9.835565,3.988348,3.390425,2.988532,3.120641
267045,-0.0008719751,71.23721,73.44292,26.05772,44.17291,202.117125502372,46.08978092495,18.932,17.99956,17.71509,17.58961,17.50772,1.396893,1.470726,1.818133,2.138113,2.593471
101924,0.0004202249,80.35769,87.8955,18.47671,44.11509,150.682183402596,-1.65484140311628,19.19865,18.29373,17.93294,17.76722,17.72007,1.77896,1.699641,1.484995,1.566187,1.529405
372954,6.852019e-05,7.114753,42.08392,-0.09229986,0.1640647,133.059968072441,9.68009615330094,23.86533,23.57318,22.07629,20.05645,18.20032,1.20803,4.583858,2.969819,1.278152,1.300383
82991,0.0003393853,850.1686,883.5075,322.6804,543.2557,154.779244610305,4.66647852328059,16.64627,15.71781,15.3365,15.20188,15.15901,1.387965,1.806793,1.198954,1.190361,1.141865
426445,0.0003299555,3.9396,3.90336,1.254267,2.352132,229.894352593673,19.8262855098916,22.44734,21.42052,21.15478,21.01962,20.55094,1.765699,2.915051,1.453492,4.126186,1.001803
253625,0.05635463,85.48518,92.40148,16.92423,41.98986,160.305651272513,39.8182752747008,18.3943,17.51161,17.14746,16.82708,16.67895,15.09853,4.607371,4.70902,4.423478,4.273666
59774,0.3603516,13.09261,18.07536,0.3096381,1.684512,132.530477889128,46.6558766341942,24.31235,21.57001,19.79896,19.16609,18.80365,2.969395,1.980866,2.420468,2.036655,2.343959
61472,-4.47629e-05,4.660895,3.589589,3.634857,7.061834,245.154017115126,51.3307909685964,20.58988,20.14808,20.29404,20.47283,20.42633,2.05603,1.598742,1.266962,1.372704,1.977512
365880,-0.0005210542,3.131194,3.020202,1.510271,2.662252,175.440499355711,34.5542706178229,22.48946,21.48284,21.31167,21.37715,20.91827,0.9285702,2.483262,1.395721,1.16483,2.807526
53270,2.663861,17.09427,25.41112,5.256235,7.791631,153.300988569427,55.4235256887404,21.73048,20.22745,19.79198,19.64957,19.33113,1.455514,1.393487,1.454639,1.235753,3.543072
291744,0.3957723,13.65414,21.2765,0.3556609,1.373794,131.247875792953,9.07666065701631,24.88509,21.69001,19.87581,19.11854,18.64479,0.6746833,2.970685,2.954973,2.72476,2.21741
190727,1.266303,18.1725,18.59704,14.36094,14.89874,157.780405283096,46.7285161586918,19.8805,19.82363,19.62191,19.5735,19.58077,1.994471,1.698966,1.377068,1.454727,1.244142
340146,-0.0005314908,40.38774,41.87612,15.50584,24.77327,109.064160110588,38.8620157512349,19.97364,18.95276,18.6277,18.47255,18.46812,1.394713,1.469208,1.355373,1.363418,1.357268
394478,1.302114,6.3202,6.28669,3.46057,4.008927,41.7620802447501,4.94292300219769,21.25383,20.98933,20.43687,20.27981,20.14787,2.013162,4.01089,4.2538,1.20373,1.346468
276093,0.04582256,354.1866,434.9732,101.0536,148.2719,188.732945100603,15.5656354110382,15.78956,14.76727,14.26628,13.86753,13.6105,11.28355,12.40241,13.05279,14.00809,13.32213
205629,1.242267,17.58943,17.39244,7.628036,9.877869,117.386249782738,20.42676962944,20.14857,20.22581,19.81097,19.76261,19.74094,1.439033,1.395851,1.223541,1.169946,1.048936
261572,0.7722896,5.427464,7.742955,1.97905,3.150462,133.27564790198,58.2828039028959,20.98768,20.9405,20.72481,20.52644,20.34516,7.361036,1.554013,1.305335,1.89175,3.601826
250575,1.745386,6.801217,7.082653,4.315951,5.476005,196.051516612183,40.4468327528451,20.88049,20.71928,20.68158,20.34499,20.07063,1.634799,1.674863,1.469422,1.400498,3.264591
289739,-0.000232747,9.966898,18.15524,0.0529697,0.7699597,240.370510108919,30.1119495217777,24.8765,22.6081,21.41059,20.11594,19.45957,0.2736866,1.187675,0.9769222,0.9101612,0.8340651
189184,-0.0001012274,18.43626,18.67091,7.450367,11.98808,181.900881496166,48.8304771322155,20.66051,19.8287,19.46531,19.34809,19.24272,2.981289,1.928252,1.680713,1.885742,1.53071
291852,2.714148,8.982694,10.10168,5.095488,8.026906,238.764388845887,34.8449825925425,20.56903,19.64528,19.4978,19.50474,19.33648,1.834185,1.5815,1.417874,1.403026,1.727085
28593,0.630902,7.82707,12.41523,0.9103808,1.241934,137.613627455542,55.4916320240007,21.31308,21.35702,20.16582,19.35066,19.0927,3.912765,2.969814,3.146209,3.620155,3.446096
58802,2.249951,5.05623,6.952013,2.991585,4.60614,214.635608256879,-1.0851460768227,21.33586,20.71352,20.72534,20.66078,20.39876,1.557325,1.762207,1.44422,1.078416,1.320286
407570,0.4264934,19.63795,29.29278,-0.03315739,1.440721,182.142089770917,40.1490437236572,23.54063,21.27635,19.46855,18.67632,18.123,7.360649,2.970116,3.642157,3.291143,3.74123
135233,-0.001011223,28.20724,29.64944,10.45318,16.86469,323.375123145861,11.4423364855283,19.93561,19.13565,18.75708,18.62771,18.54399,1.137667,1.238412,1.24384,1.160052,1.178621
413487,-2.185923e-05,98.29824,110.2214,13.17596,42.62629,357.411055346795,37.168610838224,19.78306,18.37449,17.76771,17.49561,17.35949,1.315441,1.411419,1.101541,1.115383,1.18614
429915,1.258066,4.895325,4.937184,2.048418,2.413592,337.888641209989,6.71573320125891,21.37984,21.10491,20.58698,20.28119,20.21213,1.295577,1.139235,0.8261499,3.985459,1.056521
242695,3.101208,3.49856,3.581551,0.2786383,2.564898,181.511378923025,9.57876466696595,23.31041,20.7708,20.31859,20.27408,20.20445,0.3108642,1.691114,1.165478,1.189263,3.961585
95845,-6.442434e-05,148.1293,249.1046,1.884067,13.69675,33.3155492757148,-0.604188691947775,21.85178,19.56428,18.09975,16.9529,16.29002,3.673184,1.12336,1.00096,0.9136051,0.9701237
364323,0.5424421,6.471723,10.31874,0.1640413,0.3403847,173.892832628394,8.34908551105881,26.169,22.31007,20.67915,19.67272,19.08369,1.074987,1.589078,2.969838,3.649655,8.575846
45970,0.3661537,8.200801,12.41794,0.07716862,0.7547742,145.508194824656,0.514017594422339,24.67066,21.635,19.64887,18.91012,18.50433,2.969959,11.30577,4.591704,8.371695,8.627254
2779,0.3735527,14.27494,22.51427,4.055022,3.319924,134.095670392214,0.127011317441977,20.93877,20.52602,19.47423,18.90439,18.38674,1.326158,4.293194,3.320108,3.285089,5.341376
224212,1.492284,2.028007,1.930188,1.847603,1.137582,187.841738404669,57.1688147033553,22.1581,21.78266,21.58323,21.15718,22.8295,0.9971768,1.374055,1.338467,1.363864,2.970981
209920,-2.273448e-05,216.2631,225.7473,37.84558,107.1668,115.186485751014,17.0984489257985,18.50833,17.23975,16.78164,16.62348,16.58232,1.34517,1.270542,1.290367,24.15822,1.091752
220273,1.591863,6.697019,5.458141,4.350684,5.06937,212.436816585985,37.986427820621,20.65465,20.42275,20.3808,20.20482,20.4476,5.390083,1.056032,1.008876,0.8824702,1.052092
393435,0.1571964,70.50916,95.07738,7.739473,17.23287,217.554759600522,12.1377063002468,19.9169,18.43594,17.45822,16.977,16.65402,4.546477,4.531176,4.315028,4.209646,4.236834
250460,-9.644824e-05,36.58176,38.20154,11.80911,22.3965,144.843300189717,35.98021643218,20.22496,19.10813,18.70729,18.55756,18.51308,1.471252,1.236055,1.168516,1.046238,7.913282
133219,1.744547,4.665779,4.15151,3.827653,3.862267,204.542310163797,59.2576999094057,21.02635,20.99916,20.97112,20.7124,20.73365,2.802295,1.442259,1.625674,1.31626,3.956558
175872,0.08430941,100.7496,132.9425,7.51551,27.46724,333.582685850189,-8.47571512101469,19.86005,18.11527,17.14643,16.7076,16.37289,4.671316,4.002267,3.86571,3.809756,3.332943
69061,-0.0002899912,486.8989,488.1737,123.3827,285.7362,241.383060842557,53.410373503656,17.64678,16.34251,15.88228,15.72607,15.65296,1.751473,1.517444,1.607036,1.407903,1.286579
343135,0.05883602,153.6644,197.3127,10.42818,40.99396,215.127289974124,34.7260502951565,19.83559,17.83281,16.91266,16.44002,16.12094,4.322885,3.043019,2.805323,2.59853,2.37974
220669,2.549007,10.44376,12.54611,7.029329,9.414374,182.838261165743,46.3192462628463,20.25417,19.69012,19.54315,19.5476,19.36682,1.477966,1.553518,1.37483,1.462457,1.59313
292061,0.0001479892,39.01929,58.14463,-0.06874765,3.224563,252.89713631062,22.0490170943469,24.15632,20.58883,18.99076,18.2355,17.75577,0.7147564,1.756775,2.044976,1.638686,1.548602
246771,0.9030802,6.471095,7.6194,5.629837,5.673162,207.32222715515,41.1136814275515,20.9149,20.9229,20.63687,20.80082,20.47042,1.791162,1.399244,1.476346,1.508878,1.367136
263871,0.5332512,10.94603,16.97285,0.3774678,1.139061,182.37188798123,33.8133099989528,25.30994,22.29744,20.69505,19.68726,19.15922,0.2548874,1.802629,1.944461,2.037928,7.357344
357206,-0.0006584474,44.88457,49.46547,8.063092,20.63311,262.302774343907,32.613948675519,20.61838,19.18554,18.59231,18.36409,18.23157,1.305655,1.214317,1.081782,1.050808,1.1761
422434,0.6342453,16.47008,18.06265,5.987923,9.781194,229.722719482792,14.6025294481368,21.36958,20.40689,20.13089,19.71031,19.40886,1.19794,1.190367,1.282734,1.390339,1.26934
91860,-0.0002246739,3.068882,3.259507,0.4530306,1.636299,157.903253906045,57.6411425522735,24.83654,21.83442,20.90242,20.70072,21.08795,0.6986181,1.855575,1.502959,1.96016,1.964105
27984,2.113784,27.20958,31.09912,19.02189,21.11442,147.216209958742,59.670777330444,19.72551,19.52794,19.33068,19.19716,19.01805,1.804486,1.372639,1.318254,1.362532,1.114015
166680,-0.0004403301,124.7788,561.6731,-3.465833,1.900226,162.938290062221,7.29234281700231,24.0281,21.29248,19.57678,16.77495,15.23302,11.30674,1.398784,1.462899,1.271802,1.195508
356912,-0.0001580219,2.254051,2.072027,0.448521,1.822616,196.253973663156,15.7778129185161,22.77894,21.67902,21.5888,21.74097,22.12722,0.6704679,1.440902,1.277727,0.9799154,1.227368
360895,0.450222,9.803234,14.97029,0.07151093,0.994885,216.652105552328,37.0373613903581,25.53601,22.04567,20.30374,19.50887,19.17076,2.969815,2.24085,2.350729,8.803497,6.287996
236499,0.1303982,81.55729,112.7823,6.743786,19.5868,216.659845573192,55.2301977579833,19.6254,17.97242,16.94566,16.45683,16.04667,3.977134,5.096381,5.545483,5.159836,4.351699
274792,1.841483,10.63024,11.72822,8.582802,8.87323,213.366727457439,49.1590773170416,20.62562,20.49746,20.39225,20.09842,19.8966,1.602378,1.318488,1.175779,1.00271,1.623327
97987,0.128622,79.08772,103.938,5.783671,20.70848,233.377038873924,1.68335127785822,20.52263,18.69391,17.67521,17.25167,16.88408,6.622832,2.78138,2.727861,2.564538,2.702241
173645,2.369899,19.30724,24.81992,7.185338,13.7425,200.187543236956,6.36290849494576,20.5991,19.79317,19.50874,19.34482,18.95618,1.539604,1.32057,1.068736,1.159602,1.013088
175344,0.1662153,54.40564,66.63152,9.360856,17.61359,147.781664383355,47.2607336405416,19.29874,18.10397,17.46939,17.08433,16.84953,5.212021,4.966588,4.702896,4.568161,4.437627
59220,0.5461082,8.362944,12.88502,0.3292103,1.115404,163.81616572424,3.07809074638479,22.25462,21.00266,19.79872,19.06691,18.71475,7.358989,2.965289,7.359558,3.063727,4.128643
56162,-0.0003789852,174.0944,190.2397,28.87335,81.32738,7.32500283266604,-10.9282771704804,19.06287,17.67596,17.14309,16.92003,16.81077,1.467717,1.375801,1.165662,1.061822,1.267766
309467,0.1516518,31.21418,37.2012,3.084961,8.607643,130.125062041907,29.2396866125352,19.82294,18.38694,17.57841,17.12148,16.89048,0.06065745,6.321224,6.105794,5.895631,5.987814
8743,0.2125967,38.78563,50.57865,4.028135,8.128722,150.931491706689,-0.473115340869132,19.72908,18.33457,17.27844,16.78579,16.48068,6.095149,6.69516,5.959008,5.781926,5.211857
310967,0.8415497,7.737794,9.26674,5.671662,7.378475,188.151674118587,47.774053466916,20.36301,20.10283,19.99945,20.11832,20.01868,1.403755,1.230391,1.289091,5.976877,2.137341
127056,0.7496941,4.992073,9.039214,0.02262474,0.2279025,165.462337428635,9.17582570190185,23.02738,24.13798,21.66226,20.14757,19.61173,1.795709,4.584113,2.507643,7.359325,2.288307
114661,-6.314547e-05,67.29107,77.95232,5.174477,23.7445,357.25491836931,-0.470629065284814,21.01285,19.05074,18.30016,18.00407,17.82372,1.356185,1.14612,0.9829106,0.9501395,0.9580474
169804,0.06717664,57.1977,73.70566,7.517422,18.87708,334.068304691562,-8.1635216488149,19.46428,18.00982,17.29904,16.8703,16.55717,18.016,6.077695,5.776781,5.452343,5.21781
234800,0.09752757,34.87218,42.67488,3.674577,11.87071,228.792198918031,46.3067225720361,19.84389,18.40059,17.78438,17.40767,17.19505,4.908337,5.504752,5.269824,5.088837,6.027074
425722,-0.0004449577,11.12042,10.78299,4.611115,8.216154,333.385556878063,22.5161154378222,21.30037,20.24791,20.00583,19.98627,19.86972,1.172386,1.287187,1.228375,1.056411,1.216249
90205,0.1548354,48.99316,66.88057,3.455588,11.8474,161.378728904702,4.34716140358809,20.88985,18.754,17.63081,17.18126,16.833,4.411927,4.854297,4.567668,4.385273,4.530734
216154,0.1013586,96.46976,128.0143,6.4287,24.64,180.541211600793,57.4030531429067,19.88082,17.81112,16.81883,16.40146,16.10122,8.885005,6.000083,5.697349,5.674603,5.663003
292131,-0.0006857208,5.042004,4.730319,1.647319,3.125026,359.189921265967,34.7177422443108,23.86275,21.25973,20.98231,20.74887,20.2172,0.7562688,1.687509,1.183153,1.697334,2.960756
174041,6.902642e-05,51.06922,52.91893,9.13124,26.48832,136.456476278545,37.041186193518,20.20127,18.84596,18.38804,18.21242,18.17701,1.457828,1.624272,1.300797,1.235379,1.333577
239617,2.590391,19.84237,23.24366,10.6931,16.70501,160.870191363673,11.2366711784423,19.60755,18.98428,18.90167,18.91535,18.69255,1.546198,1.636377,1.488412,1.503778,1.386641
88208,0.1124809,38.89856,56.03299,2.798717,8.327517,217.789872291265,60.6884582602446,21.18915,18.77931,17.76374,17.27828,16.94184,4.492568,6.555862,6.528211,5.773937,4.399858
99202,-0.0001592557,142.7278,187.7738,5.089289,26.32312,244.982960103367,42.9944436179576,22.52969,19.56386,18.10148,17.38396,16.94856,1.471791,1.494071,1.466553,1.404173,1.42476
185533,0.8733296,6.580434,7.229344,4.554124,5.948164,124.22585819269,26.5379810080695,21.291,20.83536,20.77003,20.74238,20.47432,1.561396,1.977907,1.538922,1.675879,2.873867
388591,1.493859e-05,8.157533,34.74873,-0.7412255,0.2252652,189.434105235755,39.4817917337413,22.58595,23.09032,22.23952,19.68888,18.14824,1.901525,1.206017,1.458489,0.9306745,0.9988603
49958,0.7698522,24.12777,26.14651,14.87839,20.42419,232.075486871753,0.424477431839485,19.7993,19.37722,19.16474,19.11134,18.90529,1.746852,1.340017,1.253378,1.257431,1.179354
274219,-0.0004021167,51.31577,52.75735,18.30884,32.8628,171.765371226938,43.6481275386203,19.7787,18.6818,18.34205,18.17743,18.172,1.733849,1.778779,1.606875,1.44922,1.532436
193990,-0.0008449478,31.60192,31.87522,12.72765,21.20875,252.478413461071,33.5316504552066,20.02177,19.08444,18.81751,18.75233,18.69206,1.30951,1.199916,1.111873,0.9975245,1.002481
281897,0.6148759,8.618479,13.95796,0.05662715,0.5609884,252.087507704515,16.782503602912,23.75685,22.40565,20.64755,19.50658,19.04048,2.969958,2.970282,2.230049,1.814571,2.761848
62135,0.0003492676,17.34847,42.56189,-0.7643887,-0.08068456,146.683813355868,3.54874443512972,24.46691,23.0329,21.26437,19.08077,17.96407,4.58384,1.859028,1.479566,1.474405,1.358189
41436,1.848983,7.399476,8.155594,2.908503,3.970886,139.687160412276,1.28278958265548,21.47299,20.96794,20.93389,20.79481,20.5886,2.726986,4.81811,1.331369,1.537387,1.38616
381001,-1.665053e-05,8.194368,8.307295,2.647698,5.7927,195.708276553178,51.7167209630143,21.1457,20.35273,20.02112,19.97647,19.95515,6.880086,1.190992,1.10478,5.838321,0.9959073
393487,2.11709,3.801357,5.108325,4.425974,3.4732,198.459308617977,36.5202406490112,21.46212,21.38995,21.41423,21.39067,21.17562,11.30674,1.542898,1.18817,0.95012,11.30832
70143,0.05558733,37.29678,43.87364,7.209002,15.25428,216.915634677894,4.42601672052535,18.59127,17.34392,16.80175,16.48268,16.26949,8.403606,8.125381,8.085531,7.962801,7.878734
361596,-0.001392264,4.801304,4.391803,2.500519,4.176294,227.048369276575,44.8612879070564,21.7482,21.03059,20.88881,20.79774,20.6743,1.692713,1.383536,1.300272,1.22736,1.227258
310410,0.6326859,13.56627,20.98365,-0.0005725638,0.8112291,169.504237618444,27.2090920281652,25.89713,22.1084,20.42657,19.35078,18.9567,2.970011,2.970144,2.331861,1.631863,1.744906
109149,-0.0002195374,4.272853,3.207184,4.978069,6.289575,245.213705054622,49.0808680159332,21.34056,20.16505,20.32994,20.42812,20.32679,1.624142,1.456473,1.504591,1.344992,1.92209
374666,-0.0002902711,39.37052,40.04507,12.07056,25.38353,222.448332513219,12.2815409749366,20.02643,18.94056,18.58253,18.45477,18.41447,1.395905,1.193907,1.084701,1.041076,1.114663
376,2.767985,17.35257,20.20674,4.348419,7.896739,218.318262525381,0.862655861742447,21.53196,20.26356,19.63175,19.17155,18.907,1.456962,1.528633,1.760754,1.866063,2.697109
275561,0.8787871,4.372169,5.163141,4.539,4.547608,242.490921116292,33.2808012117615,22.17533,21.81426,21.86562,21.99424,21.02963,3.472002,1.397249,1.311429,1.092528,1.531151
