,class,redshift,spectroSynFlux_i,spectroSynFlux_z,spectroSynFlux_u,spectroSynFlux_g,u,g,r,i,z,petroRad_u,petroRad_g,petroRad_r,petroRad_i,petroRad_z
762962,STAR,1.089918e-05,1159.034,1235.059,165.5019,552.5839,17.12576,15.56764,15.01536,14.81801,14.71989,1.304443,1.372483,1.221699,1.17016,1.329258
1293934,GALAXY,0.1508703,52.5117,67.76974,4.439967,13.19038,19.49278,17.76892,16.84143,16.43632,16.13254,9.679585,7.63898,6.967455,6.511564,5.715867
1070721,GALAXY,0.5033582,4.721501,7.556095,-0.06709619,0.3290399,25.5312,22.46266,20.74123,19.70058,19.24373,0.24785,2.971014,7.360166,2.443887,6.095563
1309017,GALAXY,0.5718941,5.648487,6.184289,2.95743,3.113993,21.47843,21.31127,20.89042,20.5664,20.51018,1.694906,1.47851,1.364547,1.46095,1.106042
410111,QSO,1.796454,3.045379,3.372404,1.162046,1.821717,22.75082,21.88745,21.90904,21.60675,21.63727,1.008005,1.265117,1.178255,1.067888,0.9327717
510184,STAR,-4.000367e-05,58.0009,61.67416,16.15385,30.18028,19.80415,18.81635,18.30015,18.09821,18.00505,1.786975,1.652556,1.182417,1.165493,1.35712
525760,STAR,-0.0009624929,8.63788,8.31576,3.429083,6.813191,21.15116,20.44644,20.25885,20.21207,20.23859,1.912916,1.44205,1.52048,1.223634,4.017948
552649,STAR,1.176029e-05,632.5812,726.4551,44.67242,223.2211,19.11205,17.00397,16.2252,15.87112,15.64988,1.417132,1.151204,0.9523217,0.9722661,1.090627
330177,QSO,1.753335,15.68329,17.21283,7.380285,9.93401,19.96716,20.04516,19.9506,19.67407,19.74552,1.536085,1.546648,1.584054,1.688077,1.487391
1132732,GALAXY,0.5045347,9.224093,14.12692,0.144885,0.8457991,26.23534,22.14217,20.36599,19.39999,19.0016,2.970465,2.970267,2.463476,2.668972,2.433769
1130888,GALAXY,0.4945795,13.77187,21.55385,0.05862757,1.081663,23.61306,21.69354,19.83939,18.82902,18.42699,2.969511,2.969802,2.784429,3.389209,4.083154
1068327,GALAXY,0.5491785,1.962641,2.546955,0.4432052,0.6524927,22.86621,22.48889,21.73236,21.31157,20.76594,2.96988,1.327108,1.809822,1.304138,3.906436
46552,QSO,2.293588,6.472488,8.089685,3.285504,4.888669,21.29199,20.49894,20.3207,20.25604,20.01154,4.165379,1.472455,1.742614,1.222112,1.429582
649408,STAR,0.0002155987,225.238,233.734,71.6018,142.0954,17.89926,16.95246,16.67984,16.57541,16.58078,1.283762,1.406691,1.12475,1.037058,1.045956
1031093,GALAXY,0.3730505,20.56942,29.13425,0.5268413,2.478046,22.55861,20.68396,18.953,18.36722,17.90756,2.970354,2.969969,3.974205,3.348053,8.064607
72721,QSO,1.53433,4.963404,4.922168,2.909693,3.266639,21.09021,20.82672,20.79102,20.65368,20.47297,1.973407,1.590687,1.554847,1.454583,1.303428
623388,STAR,-2.299718e-05,38.51937,53.42016,1.43476,6.916319,22.44933,20.24443,18.9848,18.29666,17.94934,2.970333,1.349808,1.109796,1.098919,1.154378
444421,STAR,-0.0005015263,16.41925,16.79905,4.159481,9.34021,20.72824,19.76972,19.48955,19.10004,18.82737,2.136278,1.992673,2.449887,1.589722,1.445218
6885,QSO,1.395804,1.602764,1.234786,1.876896,1.532983,22.7606,22.01233,21.96374,21.99957,21.35907,1.212733,1.251566,1.170192,1.309785,4.230016
999613,GALAXY,0.1050013,86.51062,114.7613,5.137435,20.9553,20.35989,18.28541,17.27425,16.80723,16.43077,106.7233,4.799808,4.402462,4.475171,4.61023
712879,STAR,0.0001901316,25.99675,26.48577,9.559323,17.5897,19.70459,18.72057,18.4002,18.29006,18.2535,1.290152,1.209225,1.058951,1.086149,1.273494
803549,STAR,-0.0001563421,94.62534,101.7167,12.79468,41.29902,19.96592,18.3707,17.73304,17.48372,17.3443,8.136518,1.520392,1.397301,1.340581,1.444729
916722,GALAXY,0.7977396,2.897941,6.276933,-0.09058069,0.05293785,23.91852,23.67731,22.2318,20.89516,20.01236,1.150035,2.970035,2.970337,3.139077,4.009089
539664,STAR,-0.0007895868,6.423509,8.113178,0.3671709,2.314877,22.90191,21.69515,21.1723,20.86463,20.65005,1.049505,1.334624,1.248217,1.308815,2.804307
399453,QSO,0.7517747,8.371582,10.43114,5.706544,6.953272,20.56379,20.37352,20.31183,20.10966,19.75997,2.264199,2.19751,1.788444,1.614261,2.101928
634711,STAR,-0.0009230281,15.91509,18.44495,2.159149,6.889834,21.67284,20.31416,19.74755,19.51065,19.43813,3.247875,1.357051,1.168314,1.092552,0.9390371
417521,QSO,0.9267235,28.29461,31.98585,14.42848,21.26366,18.81403,18.65978,18.53692,18.63286,18.54956,1.608171,1.537916,1.122771,1.055183,1.372664
938144,GALAXY,0.106451,143.5473,214.6944,6.434424,30.24228,19.47295,17.23985,16.18999,15.75323,15.38275,43.77216,6.494593,6.125233,6.18936,4.933216
207403,QSO,0.8240749,32.72079,39.77879,23.81011,30.62492,18.69387,18.42929,18.32477,18.49345,18.3477,1.444501,1.327545,1.227556,1.104076,1.229454
177131,QSO,0.2984447,2.660097,4.222364,1.367925,1.194665,22.1755,21.46239,21.04755,20.88884,20.29494,3.609307,1.581754,1.755845,1.115125,3.364312
4373,QSO,1.913174,4.873384,5.001475,5.23057,4.289451,20.47055,20.34399,20.4313,20.21922,20.0223,1.486815,1.68471,2.83503,1.88463,3.792341
766825,STAR,-7.230934e-05,119.5597,167.3832,2.381423,15.12903,22.88344,19.35006,17.93188,17.18965,16.73908,1.749179,1.293632,0.9427147,0.8735693,0.9942448
340696,QSO,2.415507,3.278003,4.615103,2.056943,3.460786,21.26652,20.66687,20.6702,20.69122,20.55647,2.004921,1.314774,1.085332,1.266092,0.9817389
416658,QSO,2.206389,14.10393,18.48087,8.355482,10.41408,20.13491,19.65399,19.54774,19.47749,19.30495,1.511787,1.405478,1.10923,1.368793,1.141775
16631,QSO,1.197772,9.410494,9.299611,3.952798,5.866467,20.65622,20.31808,19.82555,19.84849,19.66037,2.692312,1.591807,1.469599,1.375008,2.185871
1309830,GALAXY,0.1643416,65.9156,90.76804,2.912756,13.10831,19.97685,18.09279,16.9812,16.53533,16.19346,27.921,5.539908,5.366271,5.388641,4.927393
639513,STAR,5.190078e-05,249.7307,273.514,48.49704,117.6512,18.73203,17.35669,16.80569,16.53957,16.40176,1.257042,1.437078,1.125454,1.218926,1.241976
644723,STAR,0.0002383547,83.06784,84.56122,44.80686,63.74005,18.91974,18.00542,17.76669,17.6472,17.60679,1.927741,1.549484,1.584965,1.260494,1.223016
512661,STAR,-4.795436e-05,7.512731,12.49629,0.1183624,0.7385518,25.8522,22.39723,21.35406,20.32802,19.74395,2.970149,1.606472,1.264298,1.231957,1.301749
321740,QSO,2.35899,3.403477,3.641096,2.152253,3.548338,21.44948,20.86532,20.73811,20.62706,20.34717,2.048028,1.511035,1.429887,4.000058,1.200351
773505,STAR,-6.118967e-05,61.8674,90.45487,1.889461,7.957214,22.92676,19.89347,18.52116,17.16289,16.46793,0.9333337,1.034123,0.8349346,0.7498075,0.9344009
1092059,GALAXY,0.1998087,60.95611,77.90498,3.175855,11.38498,20.6777,18.96412,17.66672,17.15879,16.80031,3.180917,4.039466,4.154952,3.973771,4.098376
1235015,GALAXY,0.01650309,11.62259,12.08204,3.426275,5.872606,18.40099,16.82389,16.31166,16.1471,16.27864,13.92879,17.0503,18.30163,17.34407,15.65766
361684,QSO,3.337074,5.604759,5.768734,0.7879032,3.73034,22.92993,20.75859,20.38984,20.27354,20.12274,2.96937,1.437033,1.406312,1.377293,1.321495
326609,QSO,2.928225,9.12198,9.428965,6.034854,10.81853,21.62461,19.95839,19.86447,19.98222,20.00083,3.249339,1.709683,1.454087,1.36718,1.293091
166102,QSO,0.5164396,9.603632,11.6523,2.553014,4.349323,21.2523,20.69189,20.52618,20.60029,20.06158,0.8872349,1.162104,1.042899,1.173903,0.9918209
684297,STAR,-0.0001201147,42.32345,44.29653,12.16718,24.0395,20.44934,19.02517,18.58336,18.40226,18.39054,1.480514,1.490146,1.417405,1.348164,1.689185
355210,QSO,2.480453,2.737774,3.292583,1.420414,2.209098,23.28611,21.75107,21.79553,21.8244,21.33543,1.060404,2.564173,1.078486,0.8260856,1.037191
598370,STAR,-0.0003473988,34.41392,34.94045,26.6707,36.09776,19.66528,18.56233,18.60934,18.682,18.68586,1.264805,1.264001,1.243322,1.08612,1.120088
517640,STAR,-0.000621611,22.78866,21.64452,6.778298,13.86105,20.87346,19.53866,19.22205,19.12505,19.09665,18.01657,1.39716,1.322081,1.21382,1.431328
979115,GALAXY,0.5652006,3.595455,3.727953,2.25667,2.191876,21.8907,21.53884,21.1676,20.83444,20.80908,1.098173,1.55004,1.373832,1.168232,1.374718
884710,GALAXY,0.5248804,10.49577,16.40418,0.08085123,0.9323743,25.64103,22.04012,20.27927,19.37495,19.01907,2.96922,2.131676,3.006655,2.612666,2.301152
501266,STAR,0.0001806118,91.4328,96.1006,31.84606,55.1379,19.08291,18.12094,17.68103,17.49685,17.38849,1.662213,1.637023,1.4208,1.36155,1.350341
156555,QSO,6.470712,0.4995284,10.71862,0.03293823,0.0397805,24.37864,25.15116,24.32739,23.17152,19.98307,2.969766,0.01970065,1.20925,1.106428,1.421974
365147,QSO,2.567896,1.678745,2.109401,1.799334,2.105062,19.63291,19.09447,19.03657,19.02486,18.78657,6.00936,1.289794,1.013143,0.8582998,1.042205
1247840,GALAXY,0.0752601,101.4005,133.2904,7.760656,28.96323,20.63301,18.65238,17.72218,17.3082,16.9978,1.469325,2.109021,2.043378,2.035701,1.901214
196817,QSO,1.441734,1.113453,1.374048,1.083489,0.7605906,21.74459,21.85185,21.58149,21.60444,21.41053,3.443787,1.499018,1.353015,0.8870329,3.204889
1177939,GALAXY,0.472454,10.29065,15.66625,0.06531045,0.9318854,22.49191,21.95916,20.26151,19.37707,18.78142,1.352038,2.96958,3.124298,2.771284,4.698944
801440,STAR,-0.0003444315,12.89285,16.20244,0.1692767,2.122008,22.87398,21.42611,20.19023,19.72969,20.06915,1.047242,1.3156,1.12289,0.9859964,1.276747
642303,STAR,-0.0001394867,181.6765,211.859,5.243363,42.15141,20.70883,18.35175,17.22928,16.83011,16.59957,2.373171,1.465933,1.525062,1.278861,1.274938
531113,STAR,7.359993e-06,209.9663,393.6539,2.17779,19.09003,22.03056,19.8678,18.51851,16.85755,15.90789,1.682404,1.644733,1.435471,1.280734,1.606335
880906,GALAXY,0.7294324,9.273118,14.07601,0.4475847,1.056926,23.64492,22.15117,21.16283,20.0686,19.47566,0.6137196,1.615475,1.775548,2.518542,1.697699
678548,STAR,0.0005336591,1.706636,1.39402,1.750627,2.245037,23.1012,21.52872,21.61266,21.68322,22.03071,0.9837865,1.926504,1.72825,1.594834,1.642022
1283373,GALAXY,0.2294573,56.47024,73.43332,3.095927,9.267525,21.52042,19.03266,17.59312,17.07519,16.7094,27.92422,5.490133,5.754117,5.724853,4.463894
37141,QSO,1.893402,7.051418,7.102992,6.498297,6.471012,20.37343,20.45057,20.42948,20.15693,20.43631,2.052082,1.632688,1.460827,1.309482,0.8477402
860522,STAR,-0.0005554367,64.31152,76.49197,9.82718,23.12212,20.41182,19.08561,18.32866,17.98638,17.78661,1.368909,1.384097,1.307266,1.260386,1.426887
134763,QSO,2.779117,10.30901,13.34999,1.659468,2.961431,23.70041,20.63458,19.89041,19.43328,19.29967,7.358996,1.416399,1.191081,1.382524,0.983506
514846,STAR,-2.328073e-05,5.79737,10.61027,0.08706918,0.3266343,23.24315,23.24684,21.58852,20.67633,19.93281,1.839486,1.022833,2.880349,1.43715,1.34545
1119245,GALAXY,0.1578188,105.7724,131.7788,7.053894,29.995,19.73049,17.93664,17.04831,16.64527,16.36298,10.53331,4.513081,4.358884,4.202398,3.948001
1099655,GALAXY,0.1132837,75.35983,97.66445,5.30879,20.32267,19.97219,18.15372,17.1796,16.7751,16.42692,7.04439,6.48706,5.427493,5.014239,4.946931
873326,STAR,0.0001215005,94.76082,156.9704,0.9127702,8.474153,22.75034,20.11512,18.57208,17.52019,16.93389,2.168911,1.29961,1.273916,1.239538,1.22038
1036811,GALAXY,0.1631124,54.94604,73.05186,2.923373,10.27246,20.8669,18.77756,17.61188,17.12242,16.73094,27.92551,7.707069,6.096662,5.525436,4.960747
385132,QSO,1.284971,57.35682,60.65739,36.71857,40.7186,18.78743,18.46865,18.19498,18.11282,18.04332,1.757918,1.810799,1.425831,10.75975,1.548766
576179,STAR,-0.0002167694,108.5736,114.1596,13.982,49.298,19.62729,18.15642,17.59265,17.38527,17.3033,1.426968,1.197863,1.17653,0.9669433,1.167886
1235084,GALAXY,0.2920572,10.62081,16.28417,0.2654602,1.245726,22.12895,21.28537,19.48496,18.81455,18.50495,1.900546,2.970484,3.180277,8.70232,8.787166
198724,QSO,0.7463586,3.794685,5.269403,2.666971,3.190277,21.75706,21.19467,21.12192,20.87661,20.59921,1.485695,1.535022,1.146402,1.412063,2.814812
24070,QSO,2.2596,1.683084,2.245811,0.7600882,1.54763,22.64929,21.96088,22.39975,22.02038,22.57149,0.7981964,1.847199,0.9164085,0.6064912,1.084909
613752,STAR,-0.0001050843,10.97035,11.27672,3.847441,8.169171,21.39081,20.17827,20.07257,20.04395,19.80244,1.405836,1.556215,1.2675,1.026433,1.604299
801282,STAR,-0.000129865,108.0788,113.8012,39.35193,74.5518,18.87625,17.81942,17.50505,17.3766,17.33364,1.523769,1.381948,1.287173,1.203899,1.237436
666946,STAR,-5.043507e-05,4.159761,4.274292,2.107532,3.323232,22.17916,21.86221,21.35847,21.21196,21.20136,1.83876,2.969573,1.258941,1.32983,1.736809
791221,STAR,0.0001336863,9.03773,9.601681,3.673748,6.091792,21.47458,20.39389,19.99454,19.83946,20.05655,1.51678,1.483296,1.424637,1.5082,1.380479
470702,STAR,-3.358145e-05,205.8975,235.1879,7.606664,53.47212,20.68092,18.14573,17.10346,16.72445,16.53402,1.223083,1.193361,1.300808,1.128096,1.10576
927144,GALAXY,0.1022439,60.33525,81.92811,5.594718,14.46414,20.12038,18.4568,17.45022,16.91594,16.50206,6.15558,5.559578,6.248564,5.306336,5.208826
558424,STAR,-0.0003235335,311.4464,329.9115,50.07219,151.7608,18.39339,16.9823,16.44084,16.26536,16.19819,1.934863,1.559383,1.734956,1.529005,1.453045
200121,QSO,1.991626,4.885375,5.627699,5.651456,3.501632,20.67564,20.64578,20.66908,20.49103,20.10647,1.862063,2.168789,1.765317,1.639246,2.649776
854216,STAR,7.872043e-05,255.9622,422.7968,2.700764,23.99148,21.35929,19.03057,17.60558,16.4688,15.87901,3.526819,1.785979,1.825072,1.764124,1.617362
270352,QSO,1.034383,6.746769,7.96507,5.01552,4.895719,20.64057,20.71142,20.42188,20.45422,20.43766,4.223738,1.89059,1.588426,1.509624,5.799075
476439,STAR,-4.530294e-05,382.6856,399.4102,133.5378,254.7229,17.43744,16.48193,16.1454,16.00856,15.9535,1.440791,1.373355,1.299258,1.198724,1.351108
1186768,GALAXY,0.5241991,10.31644,16.122,0.01423673,0.9605501,23.80666,22.12687,20.15463,19.14964,18.67298,1.058564,2.969937,4.266885,2.580595,2.153123
777251,STAR,-0.0004235922,38.96471,44.95197,3.205186,12.86793,21.51217,19.70059,18.87906,18.57146,18.3944,2.795216,1.163856,0.931524,0.9301071,7.02217
989406,GALAXY,0.09610517,129.9493,187.8193,6.023461,27.94989,19.90321,17.79371,16.79269,16.34821,15.99385,6.836266,4.272989,4.312491,4.327743,4.163785
902837,GALAXY,0.3628202,27.62124,38.03402,0.8829109,2.796111,26.76447,20.57151,18.69394,18.06776,17.6488,0.2707988,3.509439,4.041366,4.159699,5.242666
898191,GALAXY,0.7413792,7.005084,13.79325,0.0004826904,0.2169418,23.64192,22.76428,21.47151,20.15451,19.39006,0.8956475,2.96953,2.089669,2.861669,11.30579
1247880,GALAXY,0.1405923,72.37975,94.50197,4.984807,16.56997,20.25144,18.37683,17.34968,16.88982,16.50805,5.328896,5.070594,4.346072,4.346459,5.129393
135276,QSO,1.06242,25.22546,22.85649,22.35204,20.15159,19.19593,19.22021,18.96864,18.96251,19.1136,2.100291,1.593834,1.721219,1.431335,4.102111
980705,GALAXY,0.09729245,66.4019,100.2571,4.026131,12.20376,19.94351,17.98897,16.83776,16.28169,15.80584,2.96994,12.70356,12.05294,9.898317,7.869903
4236,QSO,0.9103817,3.728273,4.202532,3.28322,3.362349,21.40914,21.22875,21.07224,20.95408,20.97464,1.319661,1.423798,1.222479,1.355867,1.506457
1260382,GALAXY,0.4905777,11.70889,18.34908,0.2011937,1.275564,25.17527,22.02377,20.2595,19.29995,18.86897,18.02246,2.970396,1.769464,1.545842,2.391368
19272,QSO,0.2916731,30.41673,51.86849,10.83788,16.32785,19.93718,19.61737,19.1095,18.89748,18.17838,1.710701,1.786631,1.863656,1.976513,1.679274
209971,QSO,2.44375,6.378781,7.528443,4.694922,6.839622,20.73852,20.18094,20.13628,20.1606,19.97862,1.382124,1.381727,1.303285,1.374374,2.575892
861332,STAR,0.0002790065,10.00131,16.58524,1.00625,2.388275,23.48651,22.30638,21.01154,19.90886,19.25112,2.970173,1.119679,3.525181,2.433272,4.465122
871599,STAR,0.0002394731,10.05718,9.140552,0.5943511,3.299503,22.63639,21.02978,20.07696,19.77569,19.65219,2.97043,1.813266,1.261469,1.37471,0.968655
1084677,GALAXY,0.1127486,150.7376,203.1236,9.8731,37.84039,19.58034,17.54549,16.53938,16.08388,15.73335,9.076573,8.406818,7.62586,8.542529,6.574997
444438,STAR,-0.0002738159,8.247318,43.5326,0.1099075,-0.05312857,24.02072,24.64769,22.76757,19.98216,18.25816,0.04643307,2.970387,1.015749,3.831594,1.309632
925533,GALAXY,0.119953,65.866,80.69619,8.047178,20.49988,19.53929,18.23468,17.46089,17.04568,16.7606,3.938293,4.052045,4.065693,4.024961,3.860287
1054702,GALAXY,0.4301392,7.708065,10.39507,0.694602,1.467968,22.4578,21.72261,20.38079,19.80999,19.38256,2.969494,2.970128,2.319797,2.304319,6.494406
655339,STAR,0.0001699235,1.692784,1.354429,1.054414,1.551362,22.14432,21.82652,21.78531,22.20274,23.04265,1.358162,1.40642,1.354931,1.39335,2.96973
326373,QSO,0.9007366,3.374712,4.747845,1.322114,2.029454,21.28062,21.00195,20.64511,20.45258,20.05746,1.54163,2.222279,1.772264,1.55995,2.50841
1106630,GALAXY,0.562536,7.625823,11.89561,-0.1127282,0.5067172,25.11501,22.55662,20.39481,19.44424,19.0106,2.970515,2.971128,3.291071,3.375955,3.293733
33559,QSO,1.473925,18.18784,16.18884,16.15807,15.61329,19.69601,19.55787,19.46138,19.31636,19.45817,7.176686,1.797562,1.395675,1.26103,5.453754
691285,STAR,4.775269e-06,9.489798,10.11203,0.776488,3.120482,24.73959,21.19414,20.25846,19.95199,20.05699,0.0930002,1.892535,1.320967,1.259335,1.289736
71923,QSO,0.9085266,4.326164,4.830193,3.104326,3.913716,21.56891,20.93154,20.8974,20.87861,20.6317,1.693121,1.91057,1.832572,3.917898,1.572184
938631,GALAXY,0.1365862,72.74756,94.58101,4.751441,17.29784,20.36169,18.48145,17.40296,16.96943,16.62028,2.969774,4.00765,4.33331,4.324527,3.677855
1201745,GALAXY,0.485366,11.61762,17.43883,0.3396064,1.306295,22.36371,21.27754,19.72108,18.94407,18.56843,1.785191,2.296252,2.313553,2.343794,1.851042
1003951,GALAXY,0.1811792,105.1368,144.8446,4.912481,17.18806,19.81937,17.7646,16.49145,15.99044,15.58892,8.71112,8.197737,9.30759,9.496755,9.113238
168835,QSO,0.3574483,44.01847,74.62183,48.89111,39.16044,18.75906,18.62479,18.51805,18.5035,17.97424,1.363941,1.606788,1.485532,1.616472,1.50482
797890,STAR,-0.0001150098,260.0182,510.6713,1.811144,15.92424,22.25851,19.5753,18.0092,16.47653,15.66729,1.221948,1.433325,1.284285,1.284901,1.402848
1107045,GALAXY,0.487512,7.939802,12.84868,0.1609123,0.7921042,23.69982,21.79269,20.31697,19.55379,18.94818,2.970856,2.970469,2.856998,2.716641,2.475832
182280,QSO,1.691971,11.72668,12.3767,7.807913,8.489881,20.39171,20.33565,20.21973,19.98869,19.67446,1.834894,1.453639,1.383281,1.350625,3.172258
331259,QSO,3.396156,18.35903,23.28221,0.2840993,5.698534,25.88226,20.68565,19.78428,19.50162,19.18858,2.969882,1.593447,1.460247,1.414077,1.402332
363063,QSO,1.423917,3.538667,3.920963,2.665292,2.405447,21.79031,21.37717,21.11481,20.96714,20.92602,1.405103,1.38398,1.071704,1.133595,1.12029
787741,STAR,-0.0004074732,88.7174,97.91689,29.47119,62.65869,18.96115,17.89605,17.68959,17.62977,17.59138,1.384016,1.20569,1.050172,0.9755791,1.013401
891,QSO,0.3340112,20.96059,36.80665,10.84522,9.170044,20.4049,19.87781,19.20666,18.98205,18.5369,1.257615,1.404111,1.609932,1.709592,2.127594
927574,GALAXY,0.3615458,15.78984,23.01347,0.1939498,1.493817,23.46108,21.68265,19.80286,19.16901,18.80482,11.30712,2.970114,2.227286,2.359063,2.005579
188010,QSO,1.069423,13.27254,34.41091,0.09229632,0.5419325,24.53609,22.7277,21.44938,20.35396,19.91307,2.969727,1.438036,1.491557,1.540183,1.420794
997533,GALAXY,0.6399141,4.238448,6.19322,0.07266255,0.4608645,23.24548,21.90831,20.90584,19.91586,19.63481,1.795497,2.970289,2.954442,3.257295,3.669239
1103931,GALAXY,0.1587733,58.39081,77.01452,4.986255,12.764,20.31381,18.47401,17.28608,16.81494,16.42286,27.92148,6.445014,5.738876,5.868205,5.162884
965209,GALAXY,0.3522364,15.27535,21.78722,2.085022,3.908675,20.98696,20.22247,19.27867,18.97516,18.48465,3.509809,3.540653,3.198593,3.468824,3.310194
759780,STAR,-1.98154e-05,26.68121,71.44606,-0.03423892,0.698162,24.43333,22.42835,20.88668,18.76995,17.57903,2.970355,2.970191,1.401826,1.155545,1.157979
655252,STAR,-4.223068e-05,123.8236,131.5043,36.21465,74.82571,18.5428,17.60329,17.31402,17.20845,17.24653,2.557432,2.387296,1.857108,1.909871,2.064394
1072807,GALAXY,0.2780052,48.39418,62.69901,1.831153,6.432606,22.54712,19.46277,17.91149,17.39195,16.99267,27.9222,5.219364,5.94803,4.556543,5.679648
128926,QSO,2.6672,4.680675,4.995864,2.61526,3.876929,21.42023,20.8364,20.64375,20.72634,20.54746,2.393306,1.486009,1.257394,1.390722,0.9424619
1214831,GALAXY,0.4122953,7.708122,11.92267,0.4958017,1.113922,23.40275,21.63335,20.40379,19.61534,18.94376,0.9838903,11.31002,2.336283,7.363012,2.674701
273988,QSO,2.086403,7.910363,9.834469,5.59245,6.163734,20.60437,20.5021,20.40955,20.4041,20.28891,1.411633,1.173211,1.289067,1.039832,0.9781212
1170082,GALAXY,0.348948,8.789816,13.77411,0.5125894,1.52081,24.4883,22.60869,21.13643,20.89381,22.19376,2.969828,1.35256,1.353749,1.31719,0.8948785
1203854,GALAXY,0.3549339,19.83191,29.19606,0.8476758,2.41395,21.79936,20.19945,18.58514,17.97442,17.64362,27.92537,5.093923,4.170844,4.642231,6.411451
520624,STAR,-0.0002031991,3.13391,3.283951,0.893901,2.604261,23.90887,21.60424,21.50121,21.43829,20.65237,2.969825,1.426091,1.225739,1.051335,1.401169
835038,STAR,-4.58525e-05,8.039624,15.47772,0.6051107,1.287723,24.63468,21.80708,21.2136,19.77865,20.57495,2.970178,1.672081,1.613952,1.802404,1.684154
1227191,GALAXY,0.2917894,15.43887,23.35717,0.4761422,1.890823,26.07898,20.93568,19.23232,18.5609,18.02717,2.970054,2.140352,2.997059,2.726946,1.955572
645261,STAR,0.0001730076,22.15998,22.25365,8.548176,15.01157,20.41193,19.50904,19.23208,19.12778,19.07837,6.581353,1.428106,1.325843,1.21576,3.672261
763850,STAR,-0.000163502,287.5814,287.7494,56.09644,165.1745,18.34008,16.99262,16.45059,16.29159,16.24324,1.257547,1.220321,1.056544,1.025916,1.1165
208791,QSO,2.049726,2.392131,3.09984,4.041373,2.62511,21.10165,20.8664,20.86101,20.91328,20.31943,1.086318,1.20022,1.085241,3.185127,2.815577
524024,STAR,0.0003095862,7.484527,9.18978,0.9302891,2.898271,22.48844,21.26832,20.63804,20.43189,20.194,2.281133,1.76024,1.318394,1.50566,1.982409
692372,STAR,-0.0001201343,117.6017,122.8453,32.97898,64.99886,18.82096,17.83151,17.45003,17.29964,17.23159,1.406713,1.434199,1.214942,1.439883,1.254787
874251,STAR,4.984035e-05,504.5958,784.1079,11.68646,60.18272,20.66582,18.05938,16.70493,15.68114,15.1523,1.227387,1.186381,1.113944,1.197504,1.337246
963738,GALAXY,0.5661642,6.360612,10.06666,-0.1549456,0.385523,23.59135,22.84361,21.16657,20.0621,19.60095,1.302569,7.357171,2.3616,2.770742,7.360815
